#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
577400	1998-07-27 00:00:00	1998	1998	7	0.555	0.555	1.21
577400	1998-07-28 00:00:00	1998	1998	7	0.512	0.512	0.512
577400	1998-07-29 00:00:00	1998	1998	7	0.4	0.4	0.4
577400	1998-07-30 00:00:00	1998	1998	7	0.4	0.4	0.4
577400	1998-07-31 00:00:00	1998	1998	7	0.434	0.434	0.434
577400	1998-08-01 00:00:00	1998	1998	8	0.4	0.4	0.4
577400	1998-08-02 00:00:00	1998	1998	8	0.434	0.434	0.434
577400	1998-08-03 00:00:00	1998	1998	8	0.555	0.555	0.696
577400	1998-08-04 00:00:00	1998	1998	8	0.471	0.471	0.471
577400	1998-08-05 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-08-06 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-07 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-08 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-09 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-10 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-11 00:00:00	1998	1998	8	0.3	0.3	0.3
577400	1998-08-12 00:00:00	1998	1998	8	0.3	0.3	0.3
577400	1998-08-13 00:00:00	1998	1998	8	0.322	0.322	0.322
577400	1998-08-14 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-15 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-16 00:00:00	1998	1998	8	0.278	0.278	0.278
577400	1998-08-17 00:00:00	1998	1998	8	0.3	0.3	0.3
577400	1998-08-18 00:00:00	1998	1998	8	0.3	0.3	0.3
577400	1998-08-19 00:00:00	1998	1998	8	0.3	0.3	0.3
577400	1998-08-20 00:00:00	1998	1998	8	0.322	0.322	0.322
577400	1998-08-21 00:00:00	1998	1998	8	0.322	0.322	0.322
577400	1998-08-22 00:00:00	1998	1998	8	0.37	0.37	0.37
577400	1998-08-23 00:00:00	1998	1998	8	0.37	0.37	0.37
577400	1998-08-24 00:00:00	1998	1998	8	0.37	0.37	0.37
577400	1998-08-25 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-08-26 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-08-27 00:00:00	1998	1998	8	0.471	0.471	0.471
577400	1998-08-28 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-08-29 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-08-30 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-08-31 00:00:00	1998	1998	8	0.345	0.345	0.345
577400	1998-09-01 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-09-02 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-03 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-04 00:00:00	1998	1998	9	0.4	0.4	0.4
577400	1998-09-05 00:00:00	1998	1998	9	0.37	0.37	0.37
577400	1998-09-06 00:00:00	1998	1998	9	0.434	0.434	0.434
577400	1998-09-07 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-09-08 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-09-09 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-10 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-11 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-09-12 00:00:00	1998	1998	9	0.471	0.471	0.471
577400	1998-09-13 00:00:00	1998	1998	9	0.471	0.471	0.471
577400	1998-09-14 00:00:00	1998	1998	9	0.434	0.434	0.434
577400	1998-09-15 00:00:00	1998	1998	9	1.21	1.21	2.23
577400	1998-09-16 00:00:00	1998	1998	9	0.911	0.911	0.911
577400	1998-09-17 00:00:00	1998	1998	9	0.696	0.696	0.696
577400	1998-09-18 00:00:00	1998	1998	9	0.647	0.647	0.647
577400	1998-09-19 00:00:00	1998	1998	9	0.471	0.471	0.471
577400	1998-09-20 00:00:00	1998	1998	9	0.471	0.471	0.471
577400	1998-09-21 00:00:00	1998	1998	9	0.37	0.37	0.37
577400	1998-09-22 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-09-23 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-24 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-09-25 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-26 00:00:00	1998	1998	9	0.3	0.3	0.3
577400	1998-09-27 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-28 00:00:00	1998	1998	9	0.322	0.322	0.322
577400	1998-09-29 00:00:00	1998	1998	9	0.37	0.37	0.37
577400	1998-09-30 00:00:00	1998	1998	9	0.345	0.345	0.345
577400	1998-10-01 00:00:00	1998	1998	10	0.37	0.37	0.37
577400	1998-10-02 00:00:00	1998	1998	10	1.21	1.21	1.21
577400	1998-10-03 00:00:00	1998	1998	10	0.796	0.796	0.796
577400	1998-10-04 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-05 00:00:00	1998	1998	10	0.512	0.512	0.512
577400	1998-10-06 00:00:00	1998	1998	10	0.4	0.4	0.4
577400	1998-10-07 00:00:00	1998	1998	10	0.434	0.434	0.434
577400	1998-10-08 00:00:00	1998	1998	10	0.745	0.745	0.745
577400	1998-10-09 00:00:00	1998	1998	10	0.696	0.696	0.696
577400	1998-10-10 00:00:00	1998	1998	10	0.977	0.977	0.977
577400	1998-10-11 00:00:00	1998	1998	10	0.911	0.911	0.911
577400	1998-10-12 00:00:00	1998	1998	10	0.911	0.911	0.911
577400	1998-10-13 00:00:00	1998	1998	10	0.977	0.977	0.977
577400	1998-10-14 00:00:00	1998	1998	10	0.911	0.911	0.911
577400	1998-10-15 00:00:00	1998	1998	10	0.851	0.851	0.851
577400	1998-10-16 00:00:00	1998	1998	10	0.796	0.796	0.796
577400	1998-10-17 00:00:00	1998	1998	10	0.796	0.796	0.796
577400	1998-10-18 00:00:00	1998	1998	10	0.851	0.851	0.851
577400	1998-10-19 00:00:00	1998	1998	10	0.796	0.796	0.796
577400	1998-10-20 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-21 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-22 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-23 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-24 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-25 00:00:00	1998	1998	10	0.696	0.696	0.696
577400	1998-10-26 00:00:00	1998	1998	10	0.647	0.647	0.647
577400	1998-10-27 00:00:00	1998	1998	10	0.911	0.911	0.911
577400	1998-10-28 00:00:00	1998	1998	10	1.63	1.63	4.03
577400	1998-10-29 00:00:00	1998	1998	10	1.46	1.46	1.46
577400	1998-10-30 00:00:00	1998	1998	10	0.471	0.471	0.471
577400	1998-10-31 00:00:00	1998	1998	10	0.512	0.512	0.512
577400	1998-11-01 00:00:00	1998	1999	11	3.58	3.58	15.9
577400	1998-11-02 00:00:00	1998	1999	11	0.977	0.977	0.977
577400	1998-11-03 00:00:00	1998	1999	11	0.851	0.851	0.851
577400	1998-11-04 00:00:00	1998	1999	11	0.851	0.851	0.851
577400	1998-11-05 00:00:00	1998	1999	11	1.05	1.05	1.05
577400	1998-11-06 00:00:00	1998	1999	11	0.851	0.851	0.851
577400	1998-11-07 00:00:00	1998	1999	11	0.745	0.745	0.745
577400	1998-11-08 00:00:00	1998	1999	11	0.745	0.745	0.745
577400	1998-11-09 00:00:00	1998	1999	11	0.696	0.696	0.696
577400	1998-11-10 00:00:00	1998	1999	11	0.796	0.796	0.796
577400	1998-11-11 00:00:00	1998	1999	11	0.911	0.911	0.911
577400	1998-11-12 00:00:00	1998	1999	11	0.696	0.696	0.696
577400	1998-11-13 00:00:00	1998	1999	11	0.6	0.6	0.6
577400	1998-11-14 00:00:00	1998	1999	11	0.555	0.555	0.555
577400	1998-11-15 00:00:00	1998	1999	11	0.696	0.696	0.696
577400	1998-11-16 00:00:00	1998	1999	11	0.647	0.647	0.647
577400	1998-11-17 00:00:00	1998	1999	11	0.6	0.6	0.6
577400	1998-11-18 00:00:00	1998	1999	11	0.555	0.555	0.555
577400	1998-11-19 00:00:00	1998	1999	11	0.512	0.512	0.512
577400	1998-11-20 00:00:00	1998	1999	11	0.512	0.512	0.512
577400	1998-11-21 00:00:00	1998	1999	11	0.471	0.471	0.471
577400	1998-11-22 00:00:00	1998	1999	11	0.471	0.471	0.471
577400	1998-11-23 00:00:00	1998	1999	11	0.471	0.471	0.471
577400	1998-11-24 00:00:00	1998	1999	11	0.434	0.434	0.434
577400	1998-11-25 00:00:00	1998	1999	11	0.434	0.434	0.434
577400	1998-11-26 00:00:00	1998	1999	11	0.434	0.434	0.434
577400	1998-11-27 00:00:00	1998	1999	11	0.471	0.471	0.471
577400	1998-11-28 00:00:00	1998	1999	11	0.471	0.471	0.471
577400	1998-11-29 00:00:00	1998	1999	11	0.512	0.512	0.512
577400	1998-11-30 00:00:00	1998	1999	11	0.471	0.471	0.471
577400	1998-12-01 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-02 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-03 00:00:00	1998	1999	12	0.512	0.512	0.512
577400	1998-12-04 00:00:00	1998	1999	12	0.512	0.512	0.512
577400	1998-12-05 00:00:00	1998	1999	12	0.512	0.512	0.512
577400	1998-12-06 00:00:00	1998	1999	12	0.512	0.512	0.512
577400	1998-12-07 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-08 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-09 00:00:00	1998	1999	12	0.345	0.345	0.345
577400	1998-12-10 00:00:00	1998	1999	12	0.345	0.345	0.345
577400	1998-12-11 00:00:00	1998	1999	12	0.345	0.345	0.345
577400	1998-12-12 00:00:00	1998	1999	12	0.345	0.345	0.345
577400	1998-12-13 00:00:00	1998	1999	12	0.555	0.555	0.555
577400	1998-12-14 00:00:00	1998	1999	12	0.6	0.6	0.6
577400	1998-12-15 00:00:00	1998	1999	12	0.6	0.6	0.6
577400	1998-12-16 00:00:00	1998	1999	12	0.647	0.647	0.796
577400	1998-12-17 00:00:00	1998	1999	12	0.6	0.6	0.6
577400	1998-12-18 00:00:00	1998	1999	12	0.512	0.512	0.512
577400	1998-12-19 00:00:00	1998	1999	12	0.512	0.512	0.512
577400	1998-12-20 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-21 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-22 00:00:00	1998	1999	12	0.471	0.471	0.471
577400	1998-12-23 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-24 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-25 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-26 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-27 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-28 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-29 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-30 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1998-12-31 00:00:00	1998	1999	12	0.434	0.434	0.434
577400	1999-01-01 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-02 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-03 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-04 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-05 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-06 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-07 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-08 00:00:00	1999	1999	1	0.471	0.471	0.471
577400	1999-01-09 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-10 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-11 00:00:00	1999	1999	1	0.434	0.434	0.434
577400	1999-01-12 00:00:00	1999	1999	1	0.471	0.471	0.471
577400	1999-01-13 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-14 00:00:00	1999	1999	1	0.6	0.6	0.6
577400	1999-01-15 00:00:00	1999	1999	1	0.6	0.6	0.696
577400	1999-01-16 00:00:00	1999	1999	1	0.6	0.6	0.6
577400	1999-01-17 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-18 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-19 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-20 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-21 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-22 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-23 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-24 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-25 00:00:00	1999	1999	1	0.555	0.555	0.555
577400	1999-01-26 00:00:00	1999	1999	1	0.6	0.6	0.6
577400	1999-01-27 00:00:00	1999	1999	1	0.6	0.6	0.6
577400	1999-01-28 00:00:00	1999	1999	1	0.647	0.647	0.647
577400	1999-01-29 00:00:00	1999	1999	1	0.6	0.6	0.6
577400	1999-01-30 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-01-31 00:00:00	1999	1999	1	0.512	0.512	0.512
577400	1999-02-01 00:00:00	1999	1999	2	0.512	0.512	0.512
577400	1999-02-02 00:00:00	1999	1999	2	0.555	0.555	0.555
577400	1999-02-03 00:00:00	1999	1999	2	0.647	0.647	0.647
577400	1999-02-04 00:00:00	1999	1999	2	0.796	0.796	0.796
577400	1999-02-05 00:00:00	1999	1999	2	0.977	0.977	0.977
577400	1999-02-06 00:00:00	1999	1999	2	0.851	0.851	0.851
577400	1999-02-07 00:00:00	1999	1999	2	0.745	0.745	0.745
577400	1999-02-08 00:00:00	1999	1999	2	0.696	0.696	0.696
577400	1999-02-09 00:00:00	1999	1999	2	0.6	0.6	0.6
577400	1999-02-10 00:00:00	1999	1999	2	0.555	0.555	0.555
577400	1999-02-11 00:00:00	1999	1999	2	0.512	0.512	0.512
577400	1999-02-12 00:00:00	1999	1999	2	0.471	0.471	0.471
577400	1999-02-13 00:00:00	1999	1999	2	0.512	0.512	0.512
577400	1999-02-14 00:00:00	1999	1999	2	0.512	0.512	0.512
577400	1999-02-15 00:00:00	1999	1999	2	0.512	0.512	0.512
577400	1999-02-16 00:00:00	1999	1999	2	0.512	0.512	0.512
577400	1999-02-17 00:00:00	1999	1999	2	0.6	0.6	0.6
577400	1999-02-18 00:00:00	1999	1999	2	0.555	0.555	0.555
577400	1999-02-19 00:00:00	1999	1999	2	0.745	0.745	0.745
577400	1999-02-20 00:00:00	1999	1999	2	3.26	3.26	4.51
577400	1999-02-21 00:00:00	1999	1999	2	1.89	1.89	1.89
577400	1999-02-22 00:00:00	1999	1999	2	2.14	2.14	2.14
577400	1999-02-23 00:00:00	1999	1999	2	1.46	1.46	1.46
577400	1999-02-24 00:00:00	1999	1999	2	1.05	1.05	1.05
577400	1999-02-25 00:00:00	1999	1999	2	0.851	0.851	0.851
577400	1999-02-26 00:00:00	1999	1999	2	0.911	0.911	0.911
577400	1999-02-27 00:00:00	1999	1999	2	1.21	1.21	1.21
577400	1999-02-28 00:00:00	1999	1999	2	1.13	1.13	1.13
577400	1999-03-01 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-02 00:00:00	1999	1999	3	2.59	2.59	7.97
577400	1999-03-03 00:00:00	1999	1999	3	2.68	2.68	2.68
577400	1999-03-04 00:00:00	1999	1999	3	1.38	1.38	1.38
577400	1999-03-05 00:00:00	1999	1999	3	1.8	1.8	1.8
577400	1999-03-06 00:00:00	1999	1999	3	1.89	1.89	1.89
577400	1999-03-07 00:00:00	1999	1999	3	1.46	1.46	1.46
577400	1999-03-08 00:00:00	1999	1999	3	1.21	1.21	1.21
577400	1999-03-09 00:00:00	1999	1999	3	1.21	1.21	1.21
577400	1999-03-10 00:00:00	1999	1999	3	1.29	1.29	1.29
577400	1999-03-11 00:00:00	1999	1999	3	1.29	1.29	1.29
577400	1999-03-12 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-13 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-14 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-15 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-16 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-17 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-18 00:00:00	1999	1999	3	1.05	1.05	1.05
577400	1999-03-19 00:00:00	1999	1999	3	1.05	1.05	1.05
577400	1999-03-20 00:00:00	1999	1999	3	1.05	1.05	1.05
577400	1999-03-21 00:00:00	1999	1999	3	1.05	1.05	1.05
577400	1999-03-22 00:00:00	1999	1999	3	1.05	1.05	1.05
577400	1999-03-23 00:00:00	1999	1999	3	1.05	1.05	1.05
577400	1999-03-24 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-25 00:00:00	1999	1999	3	0.911	0.911	0.911
577400	1999-03-26 00:00:00	1999	1999	3	0.851	0.851	0.851
577400	1999-03-27 00:00:00	1999	1999	3	0.851	0.851	0.851
577400	1999-03-28 00:00:00	1999	1999	3	0.977	0.977	0.977
577400	1999-03-29 00:00:00	1999	1999	3	0.851	0.851	0.851
577400	1999-03-30 00:00:00	1999	1999	3	0.851	0.851	0.851
577400	1999-03-31 00:00:00	1999	1999	3	0.796	0.796	0.796
577400	1999-04-01 00:00:00	1999	1999	4	0.796	0.796	0.796
577400	1999-04-02 00:00:00	1999	1999	4	0.796	0.796	0.796
577400	1999-04-03 00:00:00	1999	1999	4	0.911	0.911	0.911
577400	1999-04-04 00:00:00	1999	1999	4	1.13	1.13	1.13
577400	1999-04-05 00:00:00	1999	1999	4	1.29	1.29	1.29
577400	1999-04-06 00:00:00	1999	1999	4	1.13	1.13	1.13
577400	1999-04-07 00:00:00	1999	1999	4	1.29	1.29	1.29
577400	1999-04-08 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-09 00:00:00	1999	1999	4	1.05	1.05	1.05
577400	1999-04-10 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-11 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-12 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-13 00:00:00	1999	1999	4	0.911	0.911	0.911
577400	1999-04-14 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-15 00:00:00	1999	1999	4	0.911	0.911	0.911
577400	1999-04-16 00:00:00	1999	1999	4	0.911	0.911	0.911
577400	1999-04-17 00:00:00	1999	1999	4	1.13	1.13	1.13
577400	1999-04-18 00:00:00	1999	1999	4	1.05	1.05	1.05
577400	1999-04-19 00:00:00	1999	1999	4	1.05	1.05	1.05
577400	1999-04-20 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-21 00:00:00	1999	1999	4	0.977	0.977	0.977
577400	1999-04-22 00:00:00	1999	1999	4	1.05	1.05	1.05
577400	1999-04-23 00:00:00	1999	1999	4	1.13	1.13	1.13
577400	1999-04-24 00:00:00	1999	1999	4	1.55	1.55	2.86
577400	1999-04-25 00:00:00	1999	1999	4	1.38	1.38	1.38
577400	1999-04-26 00:00:00	1999	1999	4	1.05	1.05	1.05
577400	1999-04-27 00:00:00	1999	1999	4	1.13	1.13	1.13
577400	1999-04-28 00:00:00	1999	1999	4	1.05	1.05	1.05
577400	1999-04-29 00:00:00	1999	1999	4	1.13	1.13	1.13
577400	1999-04-30 00:00:00	1999	1999	4	1.29	1.29	1.29
577400	1999-05-01 00:00:00	1999	1999	5	1.29	1.29	1.29
577400	1999-05-02 00:00:00	1999	1999	5	1.38	1.38	1.38
577400	1999-05-03 00:00:00	1999	1999	5	1.46	1.46	1.46
577400	1999-05-04 00:00:00	1999	1999	5	1.55	1.55	1.55
577400	1999-05-05 00:00:00	1999	1999	5	1.46	1.46	1.46
577400	1999-05-06 00:00:00	1999	1999	5	1.46	1.46	1.46
577400	1999-05-07 00:00:00	1999	1999	5	1.46	1.46	1.46
577400	1999-05-08 00:00:00	1999	1999	5	1.55	1.55	1.55
577400	1999-05-09 00:00:00	1999	1999	5	1.46	1.46	1.46
577400	1999-05-10 00:00:00	1999	1999	5	1.29	1.29	1.29
577400	1999-05-11 00:00:00	1999	1999	5	1.21	1.21	1.21
577400	1999-05-12 00:00:00	1999	1999	5	1.29	1.29	2.5
577400	1999-05-13 00:00:00	1999	1999	5	1.46	1.46	1.46
577400	1999-05-14 00:00:00	1999	1999	5	1.21	1.21	1.21
577400	1999-05-15 00:00:00	1999	1999	5	1.29	1.29	1.29
577400	1999-05-16 00:00:00	1999	1999	5	1.13	1.13	1.13
577400	1999-05-17 00:00:00	1999	1999	5	1.05	1.05	1.05
577400	1999-05-18 00:00:00	1999	1999	5	0.977	0.977	0.977
577400	1999-05-19 00:00:00	1999	1999	5	0.851	0.851	0.851
577400	1999-05-20 00:00:00	1999	1999	5	0.555	0.555	0.555
577400	1999-05-21 00:00:00	1999	1999	5	0.977	0.977	0.977
577400	1999-05-22 00:00:00	1999	1999	5	0.696	0.696	0.696
577400	1999-05-23 00:00:00	1999	1999	5	0.6	0.6	0.6
577400	1999-05-24 00:00:00	1999	1999	5	0.512	0.512	0.512
577400	1999-05-25 00:00:00	1999	1999	5	0.555	0.555	0.555
577400	1999-05-26 00:00:00	1999	1999	5	0.512	0.512	0.512
577400	1999-05-27 00:00:00	1999	1999	5	0.512	0.512	0.512
577400	1999-05-28 00:00:00	1999	1999	5	0.471	0.471	0.471
577400	1999-05-29 00:00:00	1999	1999	5	0.471	0.471	0.471
577400	1999-05-30 00:00:00	1999	1999	5	0.434	0.434	0.434
577400	1999-05-31 00:00:00	1999	1999	5	0.512	0.512	0.512
577400	1999-06-01 00:00:00	1999	1999	6	0.471	0.471	0.471
577400	1999-06-02 00:00:00	1999	1999	6	0.471	0.471	0.471
577400	1999-06-03 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-04 00:00:00	1999	1999	6	0.471	0.471	0.471
577400	1999-06-05 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-06 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-07 00:00:00	1999	1999	6	0.4	0.4	0.4
577400	1999-06-08 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-09 00:00:00	1999	1999	6	0.4	0.4	0.4
577400	1999-06-10 00:00:00	1999	1999	6	0.37	0.37	0.37
577400	1999-06-11 00:00:00	1999	1999	6	0.6	0.6	0.6
577400	1999-06-12 00:00:00	1999	1999	6	0.471	0.471	0.471
577400	1999-06-13 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-14 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-15 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-16 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-17 00:00:00	1999	1999	6	0.4	0.4	0.4
577400	1999-06-18 00:00:00	1999	1999	6	0.555	0.555	0.555
577400	1999-06-19 00:00:00	1999	1999	6	0.977	0.977	1.46
577400	1999-06-20 00:00:00	1999	1999	6	0.647	0.647	0.647
577400	1999-06-21 00:00:00	1999	1999	6	0.696	0.696	0.696
577400	1999-06-22 00:00:00	1999	1999	6	0.555	0.555	0.555
577400	1999-06-23 00:00:00	1999	1999	6	0.512	0.512	0.512
577400	1999-06-24 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-25 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-26 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-27 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-28 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-29 00:00:00	1999	1999	6	0.434	0.434	0.434
577400	1999-06-30 00:00:00	1999	1999	6	0.555	0.555	0.555
577400	1999-07-01 00:00:00	1999	1999	7	0.512	0.512	0.512
577400	1999-07-02 00:00:00	1999	1999	7	0.512	0.512	0.512
577400	1999-07-03 00:00:00	1999	1999	7	0.512	0.512	0.512
577400	1999-07-04 00:00:00	1999	1999	7	0.555	0.555	0.555
577400	1999-07-05 00:00:00	1999	1999	7	0.696	0.696	0.696
577400	1999-07-06 00:00:00	1999	1999	7	1.38	1.38	5.91
577400	1999-07-07 00:00:00	1999	1999	7	2.06	2.06	2.06
577400	1999-07-08 00:00:00	1999	1999	7	0.796	0.796	0.796
577400	1999-07-09 00:00:00	1999	1999	7	0.696	0.696	0.696
577400	1999-07-10 00:00:00	1999	1999	7	0.6	0.6	0.6
577400	1999-07-11 00:00:00	1999	1999	7	0.512	0.512	0.512
577400	1999-07-12 00:00:00	1999	1999	7	0.471	0.471	0.471
577400	1999-07-13 00:00:00	1999	1999	7	0.512	0.512	0.512
577400	1999-07-14 00:00:00	1999	1999	7	0.555	0.555	0.555
577400	1999-07-15 00:00:00	1999	1999	7	0.647	0.647	0.647
577400	1999-07-16 00:00:00	1999	1999	7	0.434	0.434	0.434
577400	1999-07-17 00:00:00	1999	1999	7	0.434	0.434	0.434
577400	1999-07-18 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-19 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-20 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-21 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-22 00:00:00	1999	1999	7	0.471	0.471	0.471
577400	1999-07-23 00:00:00	1999	1999	7	0.471	0.471	0.471
577400	1999-07-24 00:00:00	1999	1999	7	0.434	0.434	0.434
577400	1999-07-25 00:00:00	1999	1999	7	0.434	0.434	0.434
577400	1999-07-26 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-27 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-28 00:00:00	1999	1999	7	0.4	0.4	0.4
577400	1999-07-29 00:00:00	1999	1999	7	0.37	0.37	0.37
577400	1999-07-30 00:00:00	1999	1999	7	0.37	0.37	0.37
577400	1999-07-31 00:00:00	1999	1999	7	0.37	0.37	0.37
577400	1999-08-01 00:00:00	1999	1999	8	0.37	0.37	0.37
577400	1999-08-02 00:00:00	1999	1999	8	0.37	0.37	0.37
577400	1999-08-03 00:00:00	1999	1999	8	0.4	0.4	0.4
577400	1999-08-04 00:00:00	1999	1999	8	0.434	0.434	0.434
577400	1999-08-05 00:00:00	1999	1999	8	0.512	0.512	0.851
577400	1999-08-06 00:00:00	1999	1999	8	0.512	0.512	0.512
577400	1999-08-07 00:00:00	1999	1999	8	0.471	0.471	0.471
577400	1999-08-08 00:00:00	1999	1999	8	0.434	0.434	0.434
577400	1999-08-09 00:00:00	1999	1999	8	0.434	0.434	0.434
577400	1999-08-10 00:00:00	1999	1999	8	0.4	0.4	0.4
577400	1999-08-11 00:00:00	1999	1999	8	0.471	0.471	0.471
577400	1999-08-12 00:00:00	1999	1999	8	0.434	0.434	0.434
577400	1999-08-13 00:00:00	1999	1999	8	0.434	0.434	0.434
577400	1999-08-14 00:00:00	1999	1999	8	0.4	0.4	0.4
577400	1999-08-15 00:00:00	1999	1999	8	0.434	0.434	0.434
577400	1999-08-16 00:00:00	1999	1999	8	0.471	0.471	0.471
577400	1999-08-17 00:00:00	1999	1999	8	0.434	0.434	0.434
